canonical_id,review_mode,pair_role,old_reference_series,new_reference_series,canonical_tcode,window_months,window_start_date,window_end_date,n_common_valid,pearson_corr,std_ratio_new_old,nrmse_old_std,diagnostic_status
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1928-12-01,1933-11-01,60,0.804591752821438,1.04983871046613,0.642486829831943,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1929-01-01,1933-12-01,60,0.806589379107105,1.04729795472304,0.638364214339725,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1929-02-01,1934-01-01,60,0.829036496499618,1.01741830582951,0.590364753088014,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1929-03-01,1934-02-01,60,0.830220845456496,1.01391605593952,0.587011036101216,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1929-04-01,1934-03-01,60,0.84466023921023,1.01157576508879,0.560722634715581,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1929-05-01,1934-04-01,60,0.848846419843639,1.01143714901827,0.55307847637724,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1929-06-01,1934-05-01,60,0.849384512394778,1.01153001428978,0.552120561048295,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1929-07-01,1934-06-01,60,0.849398349886923,1.01143398350007,0.552068039638231,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1929-08-01,1934-07-01,60,0.849388858991953,1.01088876198543,0.551932333415299,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1929-09-01,1934-08-01,60,0.849621980662398,1.00954875567431,0.55110864077918,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1929-10-01,1934-09-01,60,0.85156624069157,1.00947374904274,0.547540979779879,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1929-11-01,1934-10-01,60,0.851896587819821,1.00965259553014,0.546964619026238,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1929-12-01,1934-11-01,60,0.851436673476481,1.00958022456583,0.547793111464238,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1930-01-01,1934-12-01,60,0.850835688401441,1.01973078549545,0.552042031961696,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1930-02-01,1935-01-01,60,0.874098160819273,1.00307398990689,0.502874837471832,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1930-03-01,1935-02-01,60,0.874522905919914,0.998825425163431,0.500775481651942,computed
